label,fea_2,fea_4,fea_8,fea_10,fea_11,fea_1_1,fea_1_2,fea_1_4,fea_1_5,fea_1_6,fea_1_7,fea_3_1,fea_3_2,fea_3_3,fea_5_1,fea_5_2,fea_6_3,fea_6_4,fea_6_5,fea_6_6,fea_6_8,fea_6_9,fea_6_11,fea_6_12,fea_6_15,fea_6_16,fea_7_-1,fea_7_1,fea_7_2,fea_7_3,fea_7_4,fea_7_5,fea_7_7,fea_7_8,fea_7_9,fea_7_10,fea_9_1,fea_9_2,fea_9_3,fea_9_4,fea_9_5
1,-1.1083570431274246,-0.5529444239506952,1.0178333145600946,-0.08733526074153183,0.3394082336702395,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-1.2639920205527355,-0.6547475714304346,-0.8180050862096433,-0.6856126817401582,0.8264971092555781,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.41686573564062296,-0.9714684747007349,0.7674917144551304,-0.6075228803281413,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.8904680747319892,-0.8017965622345026,0.35025571428019,-0.6075228803281413,1.070341525546429,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,-0.45469013794111846,-0.3040922856668878,-0.9848994862796194,-0.6861177564741964,0.46269322141926716,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.11229318760543433,0.9062340232589028,0.09991411417522571,-0.6075228803281413,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2.564628424109914,0.36328390336695937,0.9343861145251066,-0.08730246368088,-1.1903961207302012,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.2056741740606209,1.347380995671107,0.26680851424520186,1.2166496331268684,1.4658060066447285,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-1.2639920205527355,-0.8017965622345026,0.7674917144551304,-0.6075228803281413,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.3573730070079222,-0.609501728106106,1.1012805145950828,-0.6075228803281413,0.9065315415369074,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.3234847491854364,-1.0280257788561458,-0.06698028589475047,1.2163806972295235,1.6099672995268113,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.11229318760543433,-0.0778630690452447,0.9343861145251066,-0.6861702317712394,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,-1.1083570431274246,-0.6773704930925989,0.6840445144201424,-0.6861046376499357,0.3394082336702395,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.0,-0.6547475714304346,0.8509389144901185,-0.6862358258925431,0.22893990800812444,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.9215950702170513,-0.20228913818714842,0.1833613142102138,-0.6859996870558498,0.9767536602283008,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.4507539934631086,-0.5303215022885309,0.7674917144551304,-0.6858553799889817,0.6213204220611309,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.5791981198813673,-0.22491205984931273,0.7674917144551304,-0.6856848352735923,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-0.9215950702170513,-0.6321246497682703,-0.7345578861746552,-0.08736149839005329,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.6103251153664294,-0.4511412764709558,0.7674917144551304,-0.6858619394011121,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.1639136272821156,1.9808228022117076,0.7674917144551304,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.41686573564062296,0.28410367754938426,-0.9014522862446314,1.2160461672108747,-1.1903961207302012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.3613091514859319,-0.11179745153849117,-1.8193714866295003,-0.6860652811771535,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.6658816995211205,-0.824419483896667,1.1012805145950828,1.872151365550815,1.4438470317478325,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.261230758215312,0.17098906923856272,1.1847277146300708,-0.6140691736342474,0.7571344371877069,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.1639136272821156,-0.46245273730203795,0.7674917144551304,-0.6140691736342474,0.24419219817732596,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.23680116954568312,-0.8017965622345026,0.5171501143501661,-0.6856782758614618,-1.1903961207302012,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.44799273112568516,-0.6321246497682703,-1.7359242865945121,-0.685966889995198,0.6213204220611309,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.1083570431274246,-0.4058954331466272,-1.2352410863845837,-0.6075228803281413,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.0,-0.31540374649797,0.6005973143851542,-0.6862358258925431,0.48172073258418163,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.8526436724314936,-0.46245273730203795,-1.569029886524536,-0.6860652811771535,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.0,-0.8131080230655848,1.1012805145950828,-0.6140822924585081,0.40226211784088567,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.572500713065934,-0.06655160821416255,-1.0683466863146076,-0.6861439941227179,0.5774440911347185,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-0.3613091514859319,-0.20228913818714842,-0.9848994862796194,-0.6858357017525907,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.8904680747319892,-0.06655160821416255,0.35025571428019,-0.08736149839005329,0.767193187703177,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.10559578079000102,-0.5303215022885309,0.6840445144201424,-0.6856585976250708,0.7871578913730113,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.1083570431274246,-0.9714684747007349,0.9343861145251066,-0.6858619394011121,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.9714684747007349,1.0178333145600946,-0.6075228803281413,0.8129335373442369,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.724199546013235,0.06918592175882331,0.016466914140237616,-0.6858816176375032,0.7871578913730113,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.381802595677551,0.10312030425206978,-0.3173218859997147,-0.6861308752984572,0.3394082336702395,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.6063889708884196,-0.6208131889371882,0.26680851424520186,-0.6862358258925431,0.3394082336702395,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.2679281650307453,-0.009994304058751773,-0.9848994862796194,-0.6862292664804126,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.8904680747319892,-0.5981902672750239,0.09991411417522571,-0.6861046376499357,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,2.5335014286248523,0.9854142490764779,0.9343861145251066,1.150406130022294,0.7871578913730113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3.311676315751407,0.4650870508466987,0.7674917144551304,-0.6074310485583162,1.7159689166036063,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.5102467220958096,-0.12310891236957332,0.6005973143851542,-0.6862095882440216,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.22616761825224,0.40852974669128794,0.1833613142102138,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.11229318760543433,-0.27015790317364136,-0.06698028589475047,-0.6074244891461857,0.7871578913730113,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.1367227762750632,-0.05524014738308039,0.6840445144201424,-0.6858291423404602,0.5463005627071195,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-0.050039196635309945,-0.24753498151147704,1.1012805145950828,-0.6858947364617639,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,-1.4507539934631086,-0.7113048755858454,0.1833613142102138,-0.6856389193886796,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,-0.8017965622345026,0.7674917144551304,1.8724596579209423,0.5324564389959653,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,-1.1706110340975489,-0.3493381289912164,-0.06698028589475047,-0.6859734494073283,0.20534377982075497,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.2301037627302498,-1.0280257788561458,-0.651110686139667,1.2163347813446108,1.6099672995268113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.5791981198813673,0.09180884342098762,0.7674917144551304,-0.6859603305830676,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.41686573564062296,0.3293495208737129,0.35025571428019,2.528577975085143,1.1511049627177787,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.1796662165249841,0.6840445144201424,-0.6861439941227179,0.46269322141926716,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,-0.2990551605158075,1.0080371707386422,-1.4021354864545599,1.08488416225206,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.1327866317970534,0.3293495208737129,0.7674917144551304,-0.6860456029407623,1.6099672995268113,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,1.3195486047074265,0.19361199090072703,0.09991411417522571,-0.6861505535348482,0.41450982054375374,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.5413737175808717,0.21623491256289132,-0.9014522862446314,-0.6862227070682823,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.8282140837618648,-0.05524014738308039,0.8509389144901185,-0.6862227070682823,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.0,-0.11179745153849117,-0.15042748592973856,1.2164856478236092,0.2604478416051043,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.45469013794111846,2.7047562954009656,1.0178333145600946,-0.08736149839005329,0.5774440911347185,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.07446878530493883,0.15967760840748055,0.6840445144201424,-0.6075228803281413,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,3.8408352389974643,-0.20228913818714842,-2.486949086909405,-0.6856323599765493,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.0,-0.14573183403173764,0.6005973143851542,1.1503995706101637,0.44173897851864113,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0.572500713065934,0.3293495208737129,-1.485582686489548,-0.6858947364617639,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.38573874015556076,-0.12310891236957332,0.6005973143851542,-0.0893162032049026,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.0,-0.7339277972480097,1.0178333145600946,1.320950845411831,0.27478547967626743,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.548071124396305,-0.08917452987632686,-0.06698028589475047,-0.6861439941227179,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.572500713065934,-0.33802666816013427,1.0178333145600946,-0.0873221419172711,-1.1903961207302012,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.07446878530493883,0.06918592175882331,0.8509389144901185,-0.6858488205768514,0.5774440911347185,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,1.5170529081373392,-0.15042748592973856,-0.6858553799889817,0.7871578913730113,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.2301037627302498,-0.5416329631196131,-0.06698028589475047,1.2164922072357396,0.7871578913730113,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.7659600927917404,-0.12310891236957332,-0.8180050862096433,-0.6861899100076304,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.22616761825224,0.08049738258990546,0.5171501143501661,1.2882915324147348,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.08116619212037214,-0.31540374649797,0.7674917144551304,2.527876117987194,0.41450982054375374,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.8526436724314936,0.8383652582724098,0.6840445144201424,1.2206049586414796,0.767193187703177,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0.04334178981987664,-0.12310891236957332,0.9343861145251066,-0.686019365292241,-1.1903961207302012,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-1.7308969528286684,-0.12310891236957332,1.0178333145600946,-0.6860128058801105,1.018958362315022,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.7903896814613693,0.13705468674531623,-0.15042748592973856,1.2199883739012252,0.6650107619834646,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.5791981198813673,-0.009994304058751773,-0.15042748592973856,-0.08932932202916334,0.3394082336702395,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.10559578079000102,-0.27015790317364136,0.7674917144551304,-0.6074704050310984,0.5774440911347185,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.572500713065934,-0.1796662165249841,-1.0683466863146076,-0.6859537711709373,0.46269322141926716,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.5102467220958096,0.023940078434494694,-0.06698028589475047,-0.6861439941227179,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.6308185595580484,-0.31540374649797,1.1847277146300708,-0.08736149839005329,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.5063105776177999,0.17098906923856272,-2.2366074868044405,-0.6075228803281413,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.14342018309049653,0.15967760840748055,-1.4021354864545599,-0.6856389193886796,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.9215950702170513,-1.0280257788561458,-0.06698028589475047,1.216105201920048,0.7871578913730113,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-1.4507539934631086,-0.688681953923681,0.6005973143851542,-0.08736149839005329,0.20534377982075497,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.3613091514859319,1.2003320048670387,0.9343861145251066,-0.08736149839005329,1.0656076314546785,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,1.9420885144086706,-0.7452392580790919,1.1012805145950828,-0.08927028731999004,0.6852204643208919,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,1.537437573102862,0.0013171567723303823,0.9343861145251066,-0.08736149839005329,0.3394082336702395,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,1.9732155098937327,4.1639347426105635,-0.15042748592973856,-0.6075163209160109,0.7871578913730113,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,1.8175805324684218,0.0013171567723303823,-1.3186882864195717,-0.6862095882440216,-1.1903961207302012,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.693072550528173,0.10312030425206978,-0.06698028589475047,1.1598385646657614,0.3394082336702395,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-0.2679281650307453,-0.4058954331466272,-0.06698028589475047,-0.6858947364617639,0.20534377982075497,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,-0.5169441289112429,-0.46245273730203795,0.9343861145251066,1.2159936919138317,0.7871578913730113,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0.0,-0.21360059901823056,0.26680851424520186,1.2163544595810019,0.43877869454939683,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.2056741740606209,0.702627728299424,-1.9862658866994765,2.266050623391472,4.955472152560137,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0.0,-0.009994304058751773,0.35025571428019,-0.6859078552860247,0.3394082336702395,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.7348330973066782,-0.16835475569390193,-1.3186882864195717,-0.08736149839005329,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.3301821560008697,-0.11179745153849117,-0.06698028589475047,-0.08926372790785968,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-1.0461030521573003,-0.6660590322615167,-1.0683466863146076,1.873207430903804,0.9767536602283008,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,-1.4507539934631086,-0.6208131889371882,-1.569029886524536,-0.686111197062066,0.5774440911347185,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.8904680747319892,-0.756550718910174,0.9343861145251066,-0.08736149839005329,-1.1903961207302012,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.45469013794111846,0.10312030425206978,-0.06698028589475047,-0.08733526074153183,0.48626848376196574,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,-0.548071124396305,-0.1796662165249841,-2.3200546868394287,-0.08927028731999004,-1.1903961207302012,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1.381802595677551,0.38590682502912366,0.26680851424520186,-0.6862095882440216,-1.1903961207302012,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,-0.45469013794111846,0.7252506499615883,0.35025571428019,-0.08736149839005329,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,2.720263401535225,0.5442672766642739,-1.6524770865595242,-0.6075228803281413,0.9076555396737827,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,-0.3301821560008697,0.31803806004263074,0.43370291431517805,-0.6075163209160109,0.3394082336702395,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,-0.3613091514859319,-0.24753498151147704,-1.2352410863845837,-0.6075097615038806,-1.1903961207302012,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
